productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
72.59,78.29,6.68,26597,27,44,10,3,1.11,1.2,1.63,83.32,339.71,105.18,80.99,5.36,59.84,74.19,4,88.18,2
79.76,62.82,6.16,37299,38,48,3,2,1.03,1.62,1.23,72.19,284.07,127.27,65.93,8.22,91.53,74.88,3,33.66,0
76.36,62.23,6.27,28896,29,48,2,3,1.44,2.93,1.02,64.44,154.02,136.46,89.03,4.63,70.31,87.96,3,45.89,0
60.6,38.61,5.18,23268,24,38,3,24,1.05,1.65,1.16,53.52,179.25,193.56,95.32,5.52,55.43,56.16,3,21.03,6
52.16,67.6,6.27,17935,18,34,2,2,1.36,0.82,1.98,33.78,281.2,129.09,102.14,8.66,35.37,48.38,3,39.14,4
29.05,42.43,1.57,16193,17,19,8,6,0.22,1.73,0.3,42.4,88.19,179.88,156.0,7.73,43.07,40.33,3,25.56,1
50.54,64.19,0.98,13597,14,45,5,3,0.12,0.71,0.44,32.67,80.9,130.29,119.51,5.49,35.5,48.11,1,31.92,5
35.24,21.4,2.99,13825,14,23,8,3,0.37,1.81,0.57,41.23,83.88,254.57,145.37,10.0,33.35,47.46,3,43.13,1
70.11,74.91,3.75,20359,21,46,10,8,4.46,0.6,1.1,51.63,294.32,111.17,98.69,8.01,48.95,79.28,2,37.2,4
55.5,64.48,4.16,15477,16,36,7,24,0.88,1.76,0.59,57.11,215.23,135.57,108.18,6.4,35.21,54.11,2,31.23,6
56.44,51.8,2.35,9618,10,36,3,21,1.33,1.13,1.27,69.39,161.99,162.01,118.22,7.95,23.13,35.65,2,32.84,6
70.27,63.96,6.03,18057,19,44,3,5,0.61,2.04,4.03,47.3,277.5,130.05,100.92,8.1,36.78,57.39,3,39.81,4
38.82,37.22,2.41,15465,16,26,4,21,1.29,1.23,1.91,61.04,169.64,208.64,147.07,9.3,36.31,40.42,3,21.58,6
32.79,36.28,1.81,20410,21,21,8,8,1.34,0.85,0.37,59.9,55.04,214.23,133.56,7.65,52.47,43.14,3,31.66,1
74.34,68.3,3.87,33229,34,46,21,2,1.23,1.74,1.47,96.4,303.42,133.56,91.99,5.98,84.32,80.03,3,31.89,7
49.23,64.78,2.38,25190,26,30,2,7,1.43,1.07,2.2,50.18,293.0,137.0,134.58,8.3,67.14,73.24,3,40.81,4
54.49,75.96,6.23,29270,30,39,5,7,1.14,1.37,2.09,40.37,204.52,106.8,119.68,7.9,66.34,44.72,2,40.6,4
93.15,82.29,7.47,35442,36,57,20,5,1.27,2.82,2.77,97.32,343.93,99.42,59.79,7.94,86.29,79.35,2,37.37,7
94.37,94.88,5.21,34382,35,62,8,1,1.78,2.27,1.41,80.56,263.24,67.57,64.06,7.32,87.18,96.4,3,43.85,7
90.21,62.93,5.68,27996,28,55,3,3,0.68,2.81,1.32,60.53,186.51,134.83,65.77,6.26,70.01,88.9,3,46.67,0
74.86,80.92,7.87,23546,24,49,6,2,1.42,1.31,1.5,84.85,306.1,101.93,80.48,6.83,49.33,88.32,6,80.37,2
69.97,85.01,5.66,22469,23,43,11,5,1.51,2.61,1.85,82.91,372.97,96.21,87.98,5.63,52.99,67.19,6,67.16,2
43.33,62.68,5.46,22269,23,32,9,8,1.08,0.55,2.96,28.58,236.53,151.23,133.13,7.18,51.12,49.1,3,38.82,4
70.57,64.86,7.2,31995,32,44,9,5,4.03,1.3,1.76,58.47,292.82,139.35,84.63,8.3,76.16,62.11,3,39.55,3
60.35,62.09,6.28,27209,28,37,4,6,3.99,1.01,1.51,76.23,299.72,153.69,121.63,7.77,63.76,69.71,2,43.88,3
71.17,84.78,3.51,34112,35,44,20,5,1.64,3.04,2.87,82.01,322.17,92.76,81.16,6.66,89.41,82.37,3,38.45,7
36.39,61.62,1.3,9643,10,24,5,2,1.01,1.65,1.02,37.74,52.69,152.07,135.87,6.47,22.55,43.95,2,21.22,5
74.31,84.45,6.86,16789,17,47,6,7,4.06,1.5,0.77,48.48,246.11,96.13,86.33,7.87,32.6,51.56,3,35.36,4
73.97,61.59,5.21,30993,31,47,4,4,1.68,1.27,0.72,62.2,156.09,157.26,87.54,7.87,78.1,92.78,2,36.07,0
84.05,68.25,3.79,34209,35,61,14,3,0.69,2.49,1.19,94.98,258.05,134.55,63.8,7.46,88.78,92.9,3,42.04,7
73.92,83.94,5.61,23975,24,47,11,6,4.7,1.1,1.83,51.15,217.35,96.29,89.05,6.77,55.25,71.29,2,33.82,4
46.46,64.47,1.21,13351,14,32,3,6,0.23,1.06,0.88,54.97,43.56,155.38,120.37,7.28,33.47,60.7,2,30.2,5
90.33,73.41,4.34,31301,32,55,18,4,1.17,3.47,2.61,83.37,277.58,104.83,65.44,7.78,80.8,94.79,2,38.83,0
94.05,90.48,7.6,24580,25,60,17,4,1.81,1.86,1.03,59.65,341.09,68.03,70.59,6.27,54.59,85.0,5,70.68,2
84.44,61.81,5.67,29119,30,55,2,3,1.5,1.86,1.28,61.21,276.9,142.66,87.47,8.42,68.09,76.68,2,43.45,0
80.33,62.6,6.2,32459,33,53,3,3,1.67,2.25,0.59,70.67,210.89,144.17,77.04,7.79,75.48,82.35,3,31.55,0
34.74,43.19,1.61,14672,15,22,2,2,1.73,1.6,1.03,59.4,119.06,189.21,138.47,6.14,38.45,55.08,3,42.67,1
54.26,29.4,3.17,17767,18,37,6,8,0.95,1.22,0.54,59.35,90.69,220.14,118.52,6.83,44.0,43.87,2,31.65,1
30.2,63.95,1.09,7612,8,23,2,7,1.03,1.16,0.83,28.4,119.26,158.07,160.14,7.37,19.63,31.46,1,30.57,5
59.77,81.01,3.93,19895,20,38,6,3,1.15,1.49,2.36,44.38,277.73,92.64,117.6,7.46,47.44,60.38,2,42.01,4
26.75,45.46,4.84,18679,19,17,3,15,0.31,1.47,0.72,61.91,214.51,187.32,163.8,7.89,43.19,51.61,3,44.44,6
44.68,60.27,2.27,11052,12,28,3,6,0.32,0.71,0.64,24.1,102.13,153.47,133.96,7.68,27.59,41.59,1,36.75,4
45.1,77.36,2.35,11259,12,28,4,1,0.9,1.13,0.29,23.89,47.25,105.05,128.68,6.96,25.03,42.89,1,16.5,4
48.99,61.71,2.11,9226,10,31,4,3,1.01,0.9,1.04,54.0,126.58,152.01,119.64,5.68,18.3,41.28,2,29.29,5
34.27,35.84,3.61,23683,24,25,6,5,0.48,1.79,1.16,37.08,136.62,212.69,145.2,7.33,56.84,54.61,3,43.87,4
46.34,54.62,5.82,20605,21,39,4,22,1.75,1.36,1.04,39.3,156.7,162.13,139.38,5.94,45.62,40.1,2,36.7,6
87.58,92.2,4.06,31779,32,56,13,3,1.71,1.23,1.88,79.58,189.84,68.67,70.3,6.81,80.27,83.91,2,33.36,7
92.01,82.49,7.75,31872,32,55,10,2,1.11,1.72,1.64,60.07,457.09,80.85,58.49,7.3,75.11,70.47,8,84.31,2
29.0,71.25,2.49,10225,11,21,5,7,0.65,0.19,0.6,58.85,72.09,118.62,148.52,7.96,23.17,61.2,1,15.06,5
38.6,45.97,5.87,25710,26,26,6,14,1.71,1.5,0.94,47.1,99.4,178.11,147.48,5.98,59.85,42.87,2,41.53,6
26.84,77.78,2.78,6825,7,19,4,6,1.14,1.38,0.92,19.45,66.51,118.02,161.22,6.92,14.31,53.07,2,15.43,5
75.36,74.06,9.89,24763,25,46,5,3,1.44,1.1,2.19,73.48,333.64,104.34,101.09,6.93,44.95,89.99,8,75.66,2
47.53,74.68,1.44,9639,10,29,1,1,0.98,0.32,0.66,32.93,132.15,109.21,133.15,6.53,23.39,46.61,2,25.64,5
74.2,85.06,7.45,25917,26,46,17,6,1.51,1.22,1.92,78.66,318.14,82.7,87.4,5.08,58.21,74.1,6,91.59,2
56.54,72.93,6.02,17996,18,36,2,2,1.6,1.71,2.08,42.51,187.1,111.96,114.83,7.99,37.42,63.12,2,37.98,4
56.21,60.97,2.38,25246,26,34,7,24,1.25,1.38,0.27,41.6,91.67,161.11,108.54,5.71,64.89,26.36,1,31.27,6
27.1,57.9,1.77,9242,10,18,4,5,0.22,0.64,1.16,22.76,113.67,157.74,167.2,6.27,21.61,36.8,2,22.28,5
47.68,36.78,2.7,26377,27,33,5,4,0.24,1.24,0.82,57.44,102.07,203.56,130.0,6.72,69.82,49.34,2,21.33,1
47.39,60.49,3.02,26073,27,29,4,22,0.29,1.85,1.91,71.17,98.28,149.44,134.42,6.64,69.22,26.37,1,38.03,6
77.42,59.66,7.92,29658,30,47,11,7,3.77,1.32,1.99,50.62,201.61,160.62,74.58,5.97,68.35,73.26,2,31.11,4
49.45,38.46,2.91,17822,18,31,4,6,1.77,1.81,0.79,60.32,142.24,208.59,136.18,6.26,41.1,61.75,2,39.84,1
79.08,61.21,3.14,31237,32,54,4,2,1.52,2.8,0.76,64.23,195.21,161.08,81.67,8.78,82.43,87.22,3,36.92,0
46.13,41.41,2.65,17823,18,28,1,23,1.15,1.59,0.58,60.12,200.62,191.57,136.97,7.2,43.96,30.22,2,44.75,6
63.84,86.18,5.96,30267,31,39,8,5,0.41,2.02,3.19,23.95,206.72,79.0,106.23,6.39,71.33,45.07,3,27.23,4
62.82,42.76,4.88,22654,23,39,5,14,1.79,1.68,1.7,48.78,188.56,186.95,98.18,6.03,52.59,28.15,2,44.82,6
51.16,35.47,2.62,18744,19,32,1,12,1.55,1.25,0.5,32.49,216.27,208.46,119.48,8.43,48.48,28.3,2,28.21,6
74.71,62.95,5.35,32343,33,45,4,4,0.7,2.51,1.32,68.99,169.92,137.0,80.45,8.76,79.49,93.93,3,45.23,0
41.59,26.1,3.41,14208,15,25,3,2,1.12,1.67,1.3,49.18,172.61,244.7,131.38,5.98,32.13,57.14,3,31.27,1
52.26,63.29,6.02,29268,30,36,4,4,2.26,1.02,1.59,52.49,284.72,126.72,113.61,6.99,71.45,78.04,2,47.14,4
53.64,62.55,1.78,14131,15,34,4,4,0.72,1.12,1.0,30.6,52.86,142.95,131.46,7.44,37.28,49.32,2,36.63,5
83.61,61.29,5.91,33367,34,51,3,4,1.76,2.54,0.86,67.57,240.41,156.5,65.66,5.09,83.61,87.26,2,46.56,0
66.19,83.74,4.85,26224,27,40,9,4,2.7,1.6,0.82,77.43,275.27,87.15,101.26,6.98,63.7,65.65,3,39.16,3
28.5,65.02,2.81,12496,13,18,1,10,0.52,1.73,1.84,37.14,229.05,134.25,171.14,5.41,28.39,27.89,2,25.08,6
28.85,78.75,2.29,5012,6,19,1,5,1.18,1.49,0.49,43.42,44.92,99.33,153.0,6.84,9.68,41.43,1,33.51,5
76.63,75.38,7.18,33081,34,46,12,2,1.33,2.88,2.21,63.28,320.49,125.62,93.57,6.65,77.83,74.22,5,55.07,0
72.3,73.61,9.84,31467,32,50,9,2,1.5,1.64,1.3,72.6,325.04,104.39,84.43,6.7,67.3,85.0,8,93.64,2
80.88,62.96,3.94,33056,34,52,3,4,1.66,1.91,1.08,60.53,219.7,162.43,76.4,8.42,87.4,83.75,2,30.14,0
80.0,76.83,4.26,25077,26,49,4,7,4.24,0.63,1.58,54.61,320.85,106.11,87.14,5.66,59.86,54.99,3,40.74,4
77.4,60.61,4.35,35538,36,49,4,1,1.77,2.88,1.2,60.55,150.15,148.32,87.36,8.74,91.08,79.92,3,38.09,0
50.55,78.42,5.34,21979,22,33,4,7,0.4,2.19,3.07,31.32,236.84,101.71,130.06,6.58,50.72,71.42,3,30.88,4
47.27,45.81,1.77,16537,17,36,6,8,0.28,1.58,1.3,53.67,88.62,187.78,134.78,7.47,44.82,50.19,3,24.89,1
46.04,32.04,3.1,18971,19,28,3,24,1.38,1.27,1.65,63.18,178.09,218.78,138.44,7.13,45.55,20.72,3,38.55,6
55.12,46.94,1.62,18075,19,35,3,4,0.87,0.72,0.68,55.54,57.65,172.47,120.8,7.92,48.22,57.99,3,22.47,1
86.97,60.45,3.69,28543,29,55,3,1,1.51,2.34,1.94,73.37,243.39,139.73,70.36,7.83,71.27,86.57,2,40.51,0
47.04,50.66,3.46,23618,24,29,7,2,1.27,0.91,0.41,47.02,127.72,182.65,136.4,9.74,59.92,68.71,2,33.8,1
36.1,27.17,1.71,18944,19,22,5,4,1.65,1.23,1.37,53.14,109.12,232.02,153.14,8.37,49.97,60.59,1,30.19,1
26.87,43.18,3.14,10213,11,17,2,11,1.59,0.85,0.88,33.96,146.91,194.98,163.88,7.3,22.12,29.55,3,42.9,6
69.7,71.06,5.76,30185,31,46,12,1,1.44,3.44,2.34,96.35,259.41,119.64,102.85,6.77,72.47,81.84,2,38.65,7
43.23,51.4,5.06,28088,29,26,3,10,0.68,1.63,1.27,50.23,120.26,182.71,128.84,6.56,67.66,43.4,1,39.33,6
50.52,58.52,5.91,24058,25,31,3,6,0.93,1.45,3.05,39.36,258.15,143.49,120.5,6.85,54.57,73.39,2,43.58,4
46.33,47.01,4.24,16905,17,32,6,22,1.73,1.58,1.25,58.44,143.71,180.37,129.18,8.29,36.71,22.52,3,25.92,6
41.2,67.17,2.73,12919,13,26,4,4,1.3,0.18,0.18,36.19,44.25,119.87,139.95,7.5,28.63,33.33,1,38.44,4
63.42,63.93,2.08,10618,11,40,5,14,0.54,0.52,0.45,44.67,142.54,136.64,98.51,5.38,26.72,25.91,1,35.34,6
45.96,43.16,3.58,19783,20,34,6,4,0.66,1.15,1.26,54.86,81.71,192.59,136.51,7.01,49.38,57.89,1,34.32,1
75.29,60.22,3.71,18418,19,48,11,4,2.23,1.8,1.29,73.38,212.32,127.26,86.91,7.17,43.86,66.2,3,30.12,3
74.01,87.55,5.72,20915,21,50,14,8,1.87,1.95,1.26,84.05,422.98,76.95,87.81,5.47,46.71,67.77,6,76.25,2
80.64,95.53,9.49,24869,25,63,13,7,1.4,2.05,1.74,75.87,442.48,65.23,74.22,6.83,50.08,83.55,5,59.27,2
56.71,50.98,3.76,23523,24,35,3,20,0.81,0.8,1.8,60.52,216.3,166.9,106.14,6.35,58.15,47.13,1,30.96,6
88.59,85.83,6.54,28460,29,57,17,2,1.47,1.35,2.2,64.82,403.49,90.79,72.68,8.46,65.4,75.34,8,74.74,2
83.69,65.18,3.57,33634,34,53,3,2,1.37,2.9,0.68,63.26,190.24,139.0,77.7,6.36,88.25,83.68,2,38.02,0
54.41,23.6,1.2,15833,16,34,2,2,0.22,1.29,0.56,46.82,65.81,239.92,131.06,6.95,40.96,49.58,3,43.16,1
48.18,69.6,1.87,9099,10,29,5,6,1.5,1.07,0.58,59.35,106.08,123.7,124.49,5.98,21.31,58.94,2,31.33,5
67.47,60.12,6.4,33959,34,41,2,1,1.34,2.2,0.56,68.56,283.97,150.02,96.97,6.37,82.5,81.63,3,44.51,0
94.27,91.85,5.32,36555,37,57,10,4,1.05,2.26,1.1,75.63,227.26,68.98,69.2,7.34,92.65,90.66,3,36.37,7
29.01,54.18,2.98,9846,10,18,6,11,1.27,1.19,0.31,40.79,126.78,157.95,162.74,8.2,21.47,46.6,3,27.39,6
82.17,82.57,4.27,36222,37,52,8,4,1.66,2.69,2.31,77.68,297.44,80.58,73.29,7.14,93.24,80.51,2,33.91,7
44.63,36.12,2.19,22089,23,30,2,8,0.99,1.75,0.96,41.97,166.45,200.09,134.79,7.34,59.39,47.83,3,29.32,1
75.57,93.16,9.64,24105,25,46,13,3,1.06,1.83,1.3,70.42,498.41,74.69,104.05,6.47,48.77,75.1,8,82.69,2
89.76,63.09,4.2,31909,32,59,4,2,1.44,1.35,1.56,75.49,229.43,144.44,53.22,6.2,80.28,83.91,2,36.85,0
48.33,42.53,2.22,19521,20,29,6,2,1.04,1.17,0.6,57.21,60.43,179.44,131.36,6.5,51.16,58.91,2,32.48,1
73.62,62.78,6.34,30763,31,48,2,1,0.91,1.99,1.41,69.97,169.48,157.04,82.93,8.11,71.81,86.97,2,41.16,0
73.64,62.24,6.42,25947,26,48,10,4,3.13,1.66,1.57,69.54,332.05,139.95,102.17,6.15,59.86,57.89,2,43.65,3
26.71,77.09,0.83,11563,12,20,1,8,1.15,0.95,0.74,62.37,78.88,120.2,152.87,7.82,32.18,44.73,2,39.58,5
31.18,36.02,2.95,20296,21,24,3,2,0.61,0.88,1.23,60.39,56.9,201.02,142.55,7.89,52.28,53.08,1,25.85,1
82.78,92.11,9.9,34421,35,55,5,4,1.84,2.65,2.29,64.15,457.73,75.9,78.15,7.66,74.49,81.53,6,58.19,2
40.28,74.08,2.69,12154,13,25,1,1,1.09,0.8,0.68,18.04,90.61,122.78,129.62,6.13,29.68,40.29,2,38.26,4
82.74,88.42,5.26,34318,35,50,19,5,0.73,3.43,1.4,75.06,217.06,87.08,57.46,5.71,84.6,85.98,2,35.66,7
39.2,48.34,2.52,13511,14,24,4,2,1.45,1.5,0.85,60.86,45.25,174.48,127.91,5.67,34.09,53.8,1,39.51,1
82.53,74.42,9.46,33974,34,52,16,5,1.47,1.03,1.11,64.11,494.34,118.96,88.14,7.78,74.91,82.64,6,94.05,2
46.85,72.63,2.02,13055,14,28,1,4,1.35,0.74,1.08,44.59,71.55,129.36,124.85,3.88,33.76,38.2,1,35.69,5
48.24,67.12,3.87,17389,18,33,7,3,1.24,2.01,2.91,27.48,211.06,140.5,122.24,6.16,39.58,63.81,2,30.74,4
50.87,48.11,2.95,15157,16,34,3,4,0.84,1.35,1.33,38.79,79.57,184.03,124.24,7.99,37.06,41.86,1,39.58,1
58.91,67.21,6.23,20810,21,39,2,8,0.82,1.48,4.44,24.1,287.4,128.61,121.1,7.14,45.25,68.93,2,27.49,4
53.79,33.79,2.64,14657,15,34,7,11,1.64,1.93,1.8,44.33,173.1,223.2,118.43,5.95,35.98,33.88,2,22.45,6
58.46,51.21,5.51,16337,17,37,2,21,1.73,0.98,1.25,58.23,236.45,168.88,111.07,5.7,37.04,39.56,3,37.46,6
93.5,90.83,9.05,29893,30,57,9,6,1.15,1.75,1.35,83.51,299.64,77.03,54.63,6.36,63.46,77.06,7,80.63,2
74.86,58.53,5.97,25923,26,49,9,6,5.36,1.74,0.78,69.17,300.09,156.12,85.17,7.69,61.99,52.22,2,31.03,3
25.66,63.86,1.11,7438,8,23,4,7,0.48,0.85,0.59,22.92,77.93,134.1,175.79,7.04,20.33,32.91,1,39.45,5
21.81,72.17,2.03,11497,12,16,2,2,0.23,1.71,0.53,56.07,93.45,119.71,162.3,7.93,30.58,33.19,1,21.97,5
92.75,80.14,4.01,29338,30,59,19,4,1.59,3.07,1.89,90.0,297.1,95.85,59.86,7.51,73.87,90.38,3,31.79,7
26.92,72.08,2.29,6196,7,17,4,2,0.24,0.65,0.42,48.26,78.04,113.03,149.67,7.65,12.17,51.83,2,15.04,5
68.03,79.63,7.91,22364,23,48,3,8,4.86,0.94,1.31,62.37,254.28,90.76,99.32,5.95,44.32,58.71,3,37.05,3
93.86,71.55,8.19,24805,25,57,8,8,1.12,2.57,2.05,63.62,443.12,134.99,44.49,6.28,51.9,89.18,8,76.04,2
83.7,87.38,7.53,33888,34,51,15,4,1.06,2.79,1.86,77.39,285.26,76.32,64.47,5.87,78.89,82.72,8,80.97,2
47.28,53.74,1.3,24368,25,31,4,5,1.54,1.63,0.33,61.0,96.85,170.87,126.37,7.13,67.53,50.13,1,29.84,1
74.15,93.35,8.04,30773,31,48,5,5,1.15,1.23,1.26,73.57,427.0,71.07,76.18,6.96,68.72,86.89,6,65.49,2
70.96,70.58,7.07,31589,32,44,5,2,1.69,2.78,2.19,84.25,396.63,124.57,79.77,6.02,75.55,72.31,5,53.38,2
57.37,64.49,4.59,20033,21,38,7,2,0.93,1.52,1.94,23.44,232.74,143.29,117.65,7.34,45.1,67.52,3,28.54,4
30.28,50.34,1.73,15127,16,30,3,5,0.62,1.71,0.79,41.38,81.4,177.66,144.34,8.13,41.13,41.82,3,30.5,1
89.05,64.65,5.57,29694,30,58,4,1,0.88,2.93,1.53,71.37,170.67,143.61,71.93,6.26,71.37,86.86,2,32.99,0
24.15,74.93,2.72,9105,10,17,4,3,1.27,1.29,0.22,42.04,89.67,111.25,161.28,7.33,22.74,58.91,1,30.5,5
49.68,54.56,4.06,25276,26,40,1,23,1.28,1.48,1.2,63.09,201.15,174.98,131.79,8.17,65.72,40.06,1,32.01,6
43.23,78.47,4.85,27556,28,31,4,7,1.61,1.27,2.22,48.67,292.94,107.89,149.87,7.08,67.1,66.19,3,36.62,4
88.1,60.17,6.42,30113,31,55,4,1,1.8,1.4,2.0,63.3,203.86,155.23,68.01,5.78,71.43,77.02,2,43.66,0
87.06,84.26,7.28,33470,34,57,11,3,1.86,1.29,2.1,81.79,331.02,83.83,57.32,5.46,78.11,78.86,4,88.41,2
48.0,42.06,1.31,15745,16,29,6,7,1.42,0.64,1.23,34.66,151.53,198.23,125.9,6.4,41.32,63.42,1,21.83,1
59.29,68.29,4.18,20735,21,40,6,4,1.0,1.74,4.12,27.02,245.31,145.04,104.91,6.89,51.94,54.02,3,25.53,4
52.5,64.42,2.03,18666,19,33,1,22,1.22,1.18,1.09,68.34,157.08,124.25,129.73,6.43,50.23,34.68,2,33.93,6
41.72,75.29,1.03,9665,10,25,5,1,1.05,1.65,0.89,58.19,56.51,102.54,131.3,8.94,26.61,62.36,2,26.71,5
54.88,73.98,5.27,25474,26,39,4,2,3.5,1.31,1.67,60.54,189.07,121.06,128.48,7.79,61.81,72.82,2,31.28,3
79.61,65.39,6.33,34933,35,48,4,5,1.68,2.38,0.86,64.58,264.12,136.87,78.66,6.98,84.4,75.72,3,45.55,0
54.64,59.08,4.87,12131,13,34,1,16,0.6,1.47,0.8,44.71,116.78,140.55,110.9,8.67,25.69,48.71,2,39.98,6
58.87,60.8,3.82,24315,25,36,2,12,1.73,0.83,0.47,53.38,229.99,152.09,109.32,7.43,62.69,55.02,2,24.17,6
91.26,89.36,5.71,30151,31,59,8,1,1.62,1.92,1.98,73.54,268.83,82.17,57.64,5.99,74.39,87.43,3,33.76,7
31.32,62.36,2.78,8732,9,26,4,7,0.87,0.95,0.17,19.86,41.45,148.21,150.96,8.4,18.08,28.73,1,35.38,5
48.74,19.4,1.22,13085,14,37,4,8,1.69,1.43,0.32,46.58,58.04,244.02,131.84,7.54,35.48,74.49,1,31.26,1
79.69,76.29,7.4,33666,34,48,21,1,1.47,3.04,2.3,93.57,324.92,103.15,80.77,8.64,80.24,95.05,3,35.17,7
69.49,81.93,3.43,24065,25,43,8,7,1.1,1.4,3.75,29.1,210.92,90.25,99.33,6.62,60.59,65.03,2,39.18,4
69.29,70.37,4.08,18264,19,45,7,6,2.83,1.14,1.68,64.43,216.27,117.54,111.0,6.88,41.75,54.59,2,41.07,3
84.03,62.78,3.91,31308,32,51,2,4,0.57,2.4,0.85,66.51,210.7,153.39,72.27,6.39,81.14,80.68,2,44.24,0
70.67,58.89,4.13,29130,30,48,7,3,5.45,1.55,1.51,55.02,283.93,155.35,94.41,6.46,72.85,74.38,3,43.4,3
46.65,26.1,2.71,17340,18,32,5,8,0.84,1.77,1.16,42.0,130.27,228.55,125.07,7.16,42.81,58.13,1,20.94,1
76.75,61.28,6.12,32812,33,48,2,1,1.19,2.55,1.44,60.95,206.46,153.03,92.4,7.85,80.89,75.84,2,33.69,0
73.44,82.49,4.21,28046,29,48,3,2,3.49,0.95,1.53,66.6,228.85,91.58,91.46,6.46,74.47,73.64,2,47.91,3
34.04,29.42,2.09,18999,19,21,7,17,0.59,0.82,1.91,63.56,213.19,229.84,140.04,6.91,50.43,49.03,2,26.85,6
24.48,72.61,2.56,12251,13,19,5,2,1.36,0.83,0.54,58.72,63.87,119.09,158.82,7.1,30.91,51.34,2,38.08,5
68.32,58.13,5.36,27972,28,43,4,5,3.24,1.11,1.36,58.41,228.66,159.04,88.4,6.25,66.83,64.79,3,39.86,3
79.28,81.31,7.29,23893,24,50,8,3,1.47,2.72,2.35,73.26,444.01,92.61,82.21,7.53,51.88,68.09,5,86.55,2
82.42,61.51,5.19,35044,36,50,2,3,1.7,2.39,1.04,61.97,228.05,147.68,83.25,6.23,87.44,92.65,2,31.85,0
28.61,44.91,1.36,24522,25,25,2,8,0.96,0.8,0.22,63.79,80.33,193.21,150.21,7.18,67.61,73.5,3,31.24,1
89.49,86.74,7.11,31031,32,69,9,2,1.7,2.83,2.5,72.32,255.47,80.74,56.55,6.86,72.75,66.73,8,90.42,2
67.27,64.36,5.78,18691,19,43,8,7,1.27,1.35,4.08,49.94,212.45,141.66,106.06,6.42,39.79,66.47,2,40.86,4
46.89,57.6,1.81,13719,14,29,1,8,0.47,0.63,0.27,37.21,118.25,164.92,135.87,7.85,33.68,55.58,2,23.11,5
27.33,38.39,2.03,21004,22,21,7,4,0.49,1.13,1.43,62.64,89.95,193.45,162.89,8.05,58.36,57.75,1,25.12,1
37.7,49.74,2.76,11573,12,29,1,16,0.98,1.49,1.67,67.46,237.56,177.82,145.68,6.98,27.72,23.0,2,37.88,6
71.2,63.71,4.66,34059,35,47,4,3,1.36,1.97,0.56,62.58,271.36,152.61,99.65,5.4,86.06,75.9,3,33.54,0
33.63,63.7,2.65,14186,15,26,5,7,1.42,1.76,1.0,47.69,81.96,145.03,150.75,7.6,33.16,40.24,1,34.44,4
74.52,77.63,6.05,32408,33,51,6,4,0.65,2.54,2.45,85.41,323.57,110.96,97.2,6.68,80.14,85.38,3,34.38,7
65.38,62.82,6.42,28198,29,39,11,2,5.14,0.58,1.95,78.76,281.69,145.29,105.98,5.18,65.37,68.37,2,37.42,3
92.99,73.13,4.53,30779,31,56,12,1,0.92,3.42,2.68,92.43,276.61,134.76,72.08,5.73,80.12,86.51,2,32.25,7
42.67,59.19,1.5,4488,5,30,1,8,1.26,1.14,1.17,29.1,126.82,158.98,142.01,7.73,10.07,63.28,2,23.23,5
90.94,87.37,7.59,33770,34,57,6,3,1.85,1.69,1.7,81.2,497.41,84.58,72.38,7.4,79.14,88.52,4,64.22,2
77.96,84.55,5.59,30363,31,49,5,6,4.86,1.28,0.87,63.99,211.95,83.02,87.74,7.86,73.56,73.57,2,31.92,3
77.5,61.0,5.16,35074,36,48,2,5,1.6,1.62,1.47,66.63,195.82,139.49,92.12,6.03,87.76,78.76,3,45.33,0
25.81,61.91,1.08,12239,13,16,5,2,0.74,1.65,0.48,45.76,95.79,141.59,159.29,6.8,34.49,39.46,2,37.15,5
84.93,62.45,3.76,32434,33,55,2,5,1.73,1.77,0.94,61.96,204.0,128.63,79.24,8.54,84.7,80.64,3,31.93,0
87.76,72.73,7.4,31805,32,53,16,3,1.26,2.35,2.64,85.04,339.18,125.22,69.1,6.41,73.55,91.55,3,41.51,7
82.86,86.07,9.76,36921,37,51,16,2,1.9,1.84,1.47,75.6,266.13,86.17,69.23,6.22,80.78,88.73,7,54.31,2
82.36,61.56,4.05,27601,28,51,2,4,1.28,2.89,0.66,70.82,206.52,143.17,69.57,7.87,72.45,79.71,2,45.82,0
50.47,68.11,6.0,27693,28,34,11,3,4.59,0.53,0.71,58.2,278.42,109.13,120.12,7.64,66.11,68.69,2,36.42,3
64.6,74.35,5.26,29979,30,39,5,5,0.83,2.48,4.11,32.16,262.88,114.75,106.58,8.28,74.92,53.7,2,26.41,4
64.01,77.59,4.6,20343,21,50,10,6,3.11,1.62,1.4,61.89,214.1,110.93,94.14,5.94,48.48,58.35,3,30.26,3
68.06,69.16,5.98,24864,25,41,2,4,0.29,0.63,4.11,41.18,292.48,131.25,104.99,6.12,59.27,66.4,3,30.72,4
35.81,29.07,3.17,19612,20,26,2,15,1.19,1.75,0.5,58.62,188.96,224.42,140.68,6.68,48.18,29.03,1,30.77,6
63.05,49.88,2.18,8493,9,38,6,19,1.14,1.09,1.94,68.04,172.62,169.18,112.0,5.53,20.89,47.19,1,26.47,6
