productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
66.0,61.18,7.59,25209,26,48,14,11,3.54,2.49,2.18,65.07,362.36,115.46,96.37,5.89,49.84,83.02,5,70.32,7
84.97,78.4,7.54,15455,16,60,20,10,1.02,1.1,1.7,95.24,340.44,40.14,56.27,4.54,34.68,88.07,5,69.1,2
28.63,29.6,1.43,20088,21,15,4,18,0.48,0.4,0.0,24.39,73.8,180.42,158.19,7.84,48.92,28.27,1,74.45,6
47.56,49.09,3.98,35734,36,59,12,19,0.0,0.63,1.15,55.96,172.68,180.58,87.57,8.38,83.0,53.42,2,75.5,7
57.6,47.07,4.65,24217,25,30,9,15,2.15,1.53,1.32,43.71,220.47,117.99,91.92,7.23,50.18,59.63,3,65.08,6
58.66,66.28,4.77,23905,24,49,8,13,0.5,1.71,1.45,46.38,192.75,150.1,117.08,7.98,64.42,57.22,4,46.11,0
38.48,45.14,5.15,13167,14,23,3,20,1.75,1.4,0.37,35.36,253.66,118.35,109.94,6.69,22.7,55.47,5,48.09,5
56.39,55.59,4.34,29471,30,43,10,17,2.6,1.21,1.19,56.16,195.7,161.73,100.74,6.63,63.01,66.09,5,38.62,1
56.45,52.49,6.33,34015,35,37,8,20,1.19,1.11,2.01,48.32,307.1,125.12,104.69,8.18,62.28,63.16,5,59.28,1
41.48,40.38,4.78,17754,18,26,4,19,1.48,1.61,0.94,38.93,191.73,189.58,150.77,6.86,47.89,56.85,4,47.99,4
70.15,68.26,6.26,29369,30,55,15,12,3.32,1.74,1.84,56.56,275.02,117.6,51.29,7.12,62.94,67.84,5,48.21,7
59.36,50.22,6.13,28687,29,34,12,10,1.57,1.43,1.18,51.82,242.41,155.9,100.63,6.43,61.71,71.24,6,41.69,2
71.55,57.95,6.86,22357,23,52,17,11,1.82,0.81,1.71,60.81,332.6,155.23,67.96,7.18,57.47,70.27,5,75.42,0
25.21,65.94,2.39,19246,20,17,0,19,0.21,0.42,1.27,44.36,97.22,202.82,127.03,6.17,48.64,44.27,1,87.12,6
51.33,56.02,4.99,28891,29,43,10,9,2.27,2.01,1.19,52.08,251.42,106.31,92.06,8.57,65.53,69.28,5,43.64,3
42.75,64.06,4.49,18589,19,26,11,20,2.16,1.11,1.06,46.84,193.04,147.89,137.86,7.0,52.55,63.44,4,41.56,1
68.9,65.16,5.27,17923,18,46,15,11,0.95,2.41,1.68,57.52,283.68,78.59,93.45,8.28,32.04,72.46,5,67.07,0
40.62,33.11,2.73,10019,11,20,9,16,0.76,0.24,0.89,40.03,99.52,189.38,135.3,7.19,16.63,46.37,2,52.1,4
34.41,41.86,5.06,17484,18,18,5,21,1.19,1.79,0.91,37.94,212.87,156.85,123.03,9.04,39.78,40.5,4,57.93,6
25.14,41.56,2.34,11600,12,10,1,27,0.95,0.0,0.27,26.48,82.01,165.74,123.65,8.31,25.12,28.01,2,40.92,6
59.23,62.03,6.11,27293,28,49,9,12,2.91,2.19,1.5,58.26,262.99,102.57,99.71,6.22,59.47,54.59,4,62.79,3
58.13,67.61,5.15,32733,33,35,10,12,0.88,1.92,1.14,39.06,208.38,126.67,74.36,8.7,81.5,59.41,3,83.84,0
52.43,48.27,6.1,26481,27,35,9,18,1.64,2.2,0.43,38.31,295.39,157.42,92.34,6.66,56.26,74.01,5,66.25,1
56.88,54.22,5.32,21596,22,43,10,16,2.63,0.77,0.78,50.23,252.66,134.32,118.51,9.61,42.42,68.29,6,44.95,3
41.47,23.31,3.87,21029,22,21,9,19,1.66,0.3,1.24,34.19,158.33,226.3,87.04,6.04,48.89,41.33,4,34.5,1
45.25,46.68,4.39,20487,21,28,7,17,1.69,1.24,0.74,52.92,166.09,181.77,100.17,6.3,39.5,54.97,2,81.57,3
39.7,38.32,4.52,9132,10,20,5,14,1.26,1.62,1.18,30.36,241.58,188.68,118.46,8.01,22.97,55.24,5,48.05,4
51.42,48.75,4.74,24160,25,31,8,16,1.22,1.18,0.71,43.16,250.99,180.64,72.67,5.64,48.23,61.81,6,39.98,2
63.3,50.01,5.57,26565,27,42,8,12,1.32,1.79,0.65,45.07,266.82,147.57,67.1,7.58,55.98,53.69,3,88.12,2
27.68,29.29,2.59,16211,17,18,5,24,0.29,0.73,0.32,47.02,85.96,211.52,105.88,5.76,45.78,64.88,2,39.94,1
45.7,51.62,5.54,21134,22,24,10,18,2.05,2.16,1.67,45.31,232.33,129.61,157.33,7.91,46.37,47.11,4,55.49,4
35.24,50.38,2.78,24835,25,19,5,20,1.15,0.2,0.0,49.02,122.88,90.87,121.89,7.09,48.79,53.5,2,57.23,6
71.18,52.48,6.05,16171,17,50,10,14,1.26,1.41,1.04,66.87,240.1,128.79,102.22,7.82,37.45,85.66,6,39.53,1
68.99,53.0,4.77,25309,26,35,9,10,0.0,1.25,1.31,67.22,236.5,118.14,79.2,9.55,48.07,74.39,6,39.88,0
68.74,74.38,8.96,31775,32,50,12,5,4.15,3.21,1.6,77.24,386.05,76.35,92.77,6.93,73.54,72.49,6,67.24,0
54.49,48.0,5.77,25507,26,31,12,14,3.0,1.27,0.68,50.92,296.24,159.17,133.57,5.7,48.85,53.01,4,73.78,3
70.83,75.78,5.86,13049,14,41,13,14,0.92,0.56,1.39,72.0,262.81,96.13,83.46,7.89,27.35,71.86,5,51.48,0
34.99,40.93,3.69,23951,24,12,6,20,1.31,1.55,1.25,39.43,171.25,205.29,114.45,6.55,44.53,49.35,3,54.25,6
29.09,41.01,2.9,34723,35,19,4,23,1.32,1.13,0.63,32.76,112.25,192.51,84.83,6.1,75.59,46.51,1,120.0,6
71.9,47.92,8.08,10983,11,51,16,16,3.58,3.01,1.3,57.08,363.55,121.53,41.28,6.08,17.14,69.77,7,57.99,3
52.87,48.46,4.81,19649,20,31,11,18,1.04,0.74,0.68,40.46,184.44,163.64,84.54,5.16,44.41,56.37,4,46.64,4
60.45,40.78,5.88,20857,21,41,13,15,1.5,1.94,0.89,43.13,277.02,140.8,95.01,6.0,39.36,55.25,7,41.53,5
81.52,78.48,8.64,38351,39,66,15,7,4.09,2.46,0.9,72.9,412.37,79.34,30.8,5.57,78.7,75.31,7,51.32,0
51.77,52.9,3.94,16212,17,21,8,18,1.47,0.87,1.18,32.92,179.43,96.66,99.72,5.58,46.57,45.43,3,55.82,6
44.59,58.83,5.81,29758,30,35,6,19,3.06,2.44,0.73,66.94,261.75,153.28,115.1,4.94,63.16,47.68,4,60.34,2
66.33,57.7,6.33,38476,39,38,11,9,1.07,0.69,1.99,53.23,280.49,169.45,76.35,8.86,66.44,60.43,4,67.28,0
40.92,65.5,1.88,30690,31,17,5,20,0.0,0.67,0.38,43.29,75.55,96.39,129.81,8.61,75.33,34.23,2,39.93,0
30.75,35.84,4.6,12110,13,14,6,25,1.59,1.75,1.22,23.34,204.79,231.03,165.52,5.67,18.09,33.6,4,56.69,3
65.63,70.31,6.59,24717,25,57,18,10,1.95,2.16,1.58,68.7,331.07,112.49,63.71,5.66,50.23,78.92,7,45.34,7
47.69,57.83,4.26,30379,31,39,9,19,0.91,0.79,1.04,51.11,153.31,160.9,106.12,5.01,64.66,68.3,3,48.38,2
69.15,71.52,7.37,26680,27,50,21,13,1.79,2.5,1.88,73.77,323.6,84.41,119.41,3.64,60.09,82.32,4,95.09,2
77.59,77.05,8.19,33493,34,56,19,13,1.51,0.81,2.22,72.75,368.78,93.05,80.91,7.4,68.41,71.88,7,53.68,0
48.18,61.36,4.6,17165,18,38,8,14,2.14,1.17,0.58,49.3,196.26,174.52,75.05,6.79,37.61,51.73,2,97.69,3
55.99,35.04,5.23,26956,27,28,10,20,1.81,1.5,1.37,40.93,238.32,168.46,143.77,6.37,54.24,60.57,5,51.78,3
49.97,53.18,4.23,18902,19,30,8,14,1.67,1.34,0.63,42.0,202.49,183.97,87.41,6.33,54.86,67.82,4,50.46,5
59.43,44.04,5.9,27288,28,35,14,14,0.85,1.62,1.27,52.76,263.04,157.71,95.85,6.8,56.6,56.27,4,67.09,1
57.12,54.71,4.76,31606,32,39,9,16,0.86,1.94,0.35,43.77,227.54,156.22,109.63,6.91,76.1,79.82,4,58.33,2
67.0,59.12,6.88,29995,30,70,13,14,2.0,1.77,2.28,69.64,321.72,140.88,71.22,5.96,64.08,58.91,5,57.31,7
71.85,75.03,6.14,20101,21,53,18,12,0.59,2.19,0.89,67.75,272.52,110.0,78.58,8.7,33.5,77.44,6,42.61,0
61.75,65.82,3.3,22294,23,37,10,15,2.0,0.76,0.61,45.13,128.47,221.21,55.48,6.09,47.04,66.68,2,67.52,0
43.0,52.9,4.03,31807,32,30,7,13,0.39,1.63,0.53,53.09,173.76,116.84,108.57,5.23,71.74,58.78,4,35.64,7
64.14,49.29,6.24,19879,20,49,17,12,1.94,1.99,1.66,57.61,245.94,153.61,86.42,6.82,45.03,75.45,5,54.54,7
34.83,51.39,2.54,17317,18,17,4,23,1.5,0.49,0.39,35.07,114.97,130.1,126.6,7.03,37.83,33.49,2,57.09,3
58.43,47.33,5.19,24513,25,39,9,15,1.37,0.85,1.04,53.44,230.89,150.97,82.64,5.76,46.23,64.63,4,53.05,3
83.8,63.4,7.54,14966,15,52,19,11,1.3,1.09,1.42,85.89,344.71,103.7,52.96,8.01,30.27,74.78,7,46.51,7
57.09,58.77,4.91,27428,28,29,8,18,0.89,2.38,1.22,49.53,223.34,125.36,120.97,5.13,65.85,63.4,5,48.42,0
38.55,48.11,3.66,24222,25,22,9,20,2.14,0.6,0.58,24.9,151.61,156.04,73.66,6.39,52.51,46.49,5,33.7,3
28.53,33.37,2.13,22255,23,6,0,25,0.16,0.56,0.7,20.46,86.33,202.72,134.21,6.78,68.86,43.42,3,32.93,1
50.77,63.12,4.0,29050,30,31,7,16,0.92,1.34,0.19,41.91,178.41,154.73,104.48,7.09,76.5,48.73,5,39.09,6
70.38,52.08,6.07,10807,11,59,14,11,0.69,2.09,0.73,64.0,325.26,151.42,68.16,8.71,29.55,71.79,4,74.66,5
63.68,58.12,5.91,18944,19,41,15,18,0.75,0.98,0.91,59.41,273.7,189.6,76.33,7.95,31.56,67.04,3,91.27,5
57.53,61.16,5.95,25212,26,54,11,9,2.51,0.4,0.43,55.45,265.11,125.89,83.87,4.39,49.22,66.67,4,74.92,2
60.18,67.69,6.18,29004,30,39,12,11,2.23,0.75,1.33,49.33,279.1,100.27,66.35,4.68,49.28,73.45,3,90.44,2
52.57,67.26,6.27,30275,31,37,11,13,2.42,0.64,1.65,52.12,307.6,117.93,99.95,4.5,69.53,65.65,5,62.93,7
23.39,39.03,2.09,10346,11,8,5,25,0.79,0.2,0.21,13.36,93.32,159.82,140.25,9.38,41.95,29.06,2,49.35,6
22.43,37.87,1.23,18016,19,6,1,24,0.73,0.42,0.0,30.97,46.42,178.25,175.81,8.06,34.79,32.54,1,57.47,5
45.01,54.46,4.31,9351,10,41,12,17,1.54,1.78,1.41,29.22,165.43,143.45,118.68,7.7,24.25,60.04,2,84.8,4
50.25,44.11,4.96,34620,35,31,7,19,0.29,1.53,1.81,50.69,259.03,118.13,97.03,5.94,63.72,58.13,3,87.93,7
54.72,57.36,7.11,28985,29,44,11,13,2.74,2.2,1.61,72.33,362.29,92.28,103.45,7.4,59.38,78.41,6,53.89,7
46.52,41.78,4.29,21148,22,26,7,20,1.94,0.63,0.89,26.76,162.9,179.69,119.76,7.46,45.36,53.38,5,31.58,3
66.4,56.03,5.91,31118,32,39,13,18,1.14,2.07,1.55,60.44,272.18,114.37,85.61,5.74,65.12,68.77,5,44.01,7
51.32,48.41,2.31,27141,28,29,8,23,0.87,0.21,0.5,26.69,80.33,171.14,120.05,6.96,63.44,51.06,1,79.5,1
33.74,48.04,4.31,23038,24,29,7,18,0.77,1.71,0.9,45.66,154.03,208.17,126.37,8.74,48.68,66.05,2,71.73,1
71.69,69.59,7.55,23280,24,51,16,14,1.88,2.49,0.82,72.81,279.67,124.69,97.98,5.87,41.06,84.17,5,53.13,7
45.71,63.78,5.47,25862,26,27,6,17,2.5,0.32,0.86,54.43,264.22,203.88,110.2,6.55,67.32,41.37,4,76.95,0
42.0,45.38,3.05,23891,24,17,6,17,1.06,0.63,0.01,44.04,107.38,116.5,142.33,6.33,67.93,61.68,2,52.08,1
84.42,75.63,9.23,30419,31,57,16,4,3.4,1.04,2.46,79.76,437.57,76.58,55.81,7.51,53.83,83.74,7,69.75,7
48.3,43.68,4.22,37669,38,23,5,15,1.11,1.23,0.69,42.15,182.54,164.56,96.94,6.66,77.64,39.01,3,63.68,6
80.81,73.77,7.15,24573,25,60,18,12,2.7,1.73,1.88,92.93,334.21,98.85,62.94,7.81,52.54,78.88,7,42.79,7
49.86,44.88,3.66,14629,15,31,8,14,1.25,0.72,0.86,45.24,181.89,167.18,124.78,5.98,44.3,53.11,3,58.1,1
45.85,39.53,3.75,21315,22,36,5,15,1.24,0.68,0.0,37.77,157.68,198.7,123.13,7.61,38.7,64.52,4,46.0,1
34.23,26.0,1.58,14619,15,13,0,20,0.26,0.42,0.65,20.43,50.66,166.09,115.52,6.57,32.82,31.95,2,35.29,5
31.97,58.26,2.9,12374,13,17,4,18,0.71,0.86,0.68,47.57,149.59,163.05,141.86,8.22,41.51,38.93,2,78.85,6
57.68,74.01,4.47,24720,25,39,13,17,1.49,1.23,1.08,54.98,197.63,81.99,95.68,6.58,53.82,69.33,1,120.0,2
77.52,89.03,7.82,28038,29,55,17,9,2.27,0.67,1.95,84.55,356.39,43.76,66.26,7.98,62.01,82.66,6,53.73,0
59.39,63.81,6.28,29279,30,47,16,20,3.53,2.7,1.22,71.14,300.19,143.74,48.67,9.05,63.47,75.1,4,72.46,7
42.16,42.5,3.19,17005,18,18,8,16,0.59,0.76,0.25,38.56,154.64,174.96,131.5,10.0,45.59,67.24,2,81.99,5
52.45,46.77,4.79,16232,17,38,11,17,1.38,0.79,0.98,56.28,209.79,197.01,76.43,7.92,30.27,77.03,5,47.88,5
72.65,78.36,6.23,12983,13,55,18,10,2.06,0.54,1.76,69.73,280.62,120.93,54.86,8.13,22.46,80.85,3,102.85,5
60.8,51.49,6.9,40560,41,56,14,12,1.07,1.02,2.0,61.93,328.63,115.87,71.91,5.75,87.13,74.28,7,41.01,0
73.88,63.05,5.62,30046,31,48,10,17,0.34,1.94,2.01,56.16,251.37,106.47,80.77,8.33,62.74,70.01,4,58.63,0
58.49,60.86,6.61,19720,20,38,10,19,0.7,1.61,1.21,61.64,317.34,150.44,76.89,6.44,42.82,69.67,6,54.04,2
69.21,63.53,5.78,20355,21,46,15,17,0.87,0.91,1.03,67.1,284.85,40.42,78.21,5.52,44.73,80.96,5,63.93,2
53.25,52.64,5.63,22466,23,39,11,7,0.62,1.71,2.25,60.96,231.15,123.29,103.33,6.6,61.84,58.5,6,39.27,7
38.21,62.31,4.76,27955,28,26,7,16,0.75,1.48,1.02,36.94,244.71,127.11,111.33,8.9,59.03,49.04,3,78.16,3
56.0,50.91,6.51,21057,22,45,11,17,3.51,0.67,1.18,43.28,299.01,164.72,108.88,5.27,37.34,57.91,6,53.53,3
45.36,50.89,4.84,25693,26,33,10,21,1.91,1.37,1.11,48.29,198.47,183.13,112.14,6.12,52.03,60.25,3,66.4,1
52.64,54.96,5.34,40158,41,47,9,18,1.57,2.18,1.05,59.55,224.28,197.25,118.46,7.14,90.57,58.04,4,58.4,7
53.01,62.5,4.15,29918,30,31,8,13,1.4,1.28,0.91,59.07,199.54,97.55,107.02,6.08,63.25,54.6,5,29.68,0
58.24,61.54,8.24,24344,25,37,14,12,3.03,0.96,1.9,53.01,356.62,93.14,86.87,6.14,48.16,68.79,7,48.54,2
36.3,29.98,3.18,12574,13,39,5,19,0.54,0.23,0.78,18.44,121.01,194.87,155.27,6.4,31.08,56.75,3,36.41,3
78.64,77.82,6.67,18657,19,52,19,15,2.82,1.29,1.16,82.78,293.51,41.93,53.25,8.27,36.66,70.69,5,60.21,0
60.06,43.05,6.19,21475,22,52,12,12,0.48,1.84,1.15,70.51,288.18,150.93,91.2,6.63,53.14,91.11,6,54.87,7
33.47,38.1,3.86,9332,10,17,8,24,0.19,0.48,0.39,30.16,188.71,216.86,120.1,7.8,25.5,33.93,2,97.2,6
54.57,51.75,3.45,17957,18,29,12,9,0.73,1.27,0.38,28.19,161.59,134.22,114.04,7.89,55.6,64.23,2,87.44,0
81.49,75.16,7.79,21031,22,59,20,9,2.4,1.15,1.81,57.9,372.02,114.25,77.62,7.74,44.41,92.64,6,64.64,0
59.95,68.14,7.91,36216,37,48,11,13,0.86,3.13,1.95,66.98,384.87,102.26,74.63,7.39,65.8,68.58,7,59.36,2
68.24,50.24,5.88,35995,36,42,15,15,0.59,1.6,2.04,59.14,265.29,139.68,69.9,7.01,74.64,62.79,4,67.36,7
36.74,41.32,2.76,21966,22,26,9,23,0.62,1.04,0.72,28.66,129.45,222.89,145.56,5.62,50.15,38.19,3,43.35,6
66.54,59.08,6.86,30184,31,40,13,10,1.09,1.73,1.36,49.01,322.35,122.88,83.57,6.76,73.61,68.85,5,65.5,0
57.12,45.39,5.66,26040,27,38,10,13,2.96,1.53,1.33,50.93,276.59,126.88,105.02,8.0,54.57,68.06,4,65.98,3
39.77,41.23,4.29,27274,28,31,9,16,2.07,1.71,1.22,41.48,209.1,189.28,120.13,7.88,67.0,52.33,4,54.95,1
62.42,64.21,5.95,17583,18,41,12,15,1.91,0.9,1.37,59.33,212.85,144.17,104.75,5.69,39.13,69.27,5,45.06,7
54.57,56.51,5.79,26690,27,39,11,9,0.56,2.18,1.39,64.64,257.22,178.71,89.28,8.45,58.14,61.05,4,66.66,7
46.45,58.9,4.88,26032,27,27,5,19,2.38,1.72,0.75,42.62,218.63,128.53,134.45,6.73,45.68,50.59,4,57.35,6
47.53,57.11,3.63,18170,19,25,5,20,1.75,0.89,1.44,35.48,178.11,197.91,91.5,6.65,34.48,48.34,3,56.94,4
37.98,47.38,2.33,23452,24,26,4,23,0.78,0.69,0.57,29.74,122.45,167.05,151.77,7.57,46.68,39.26,3,39.36,1
33.16,41.94,3.31,10126,11,29,5,21,1.38,0.87,0.65,35.55,151.36,198.29,121.48,5.71,19.28,48.0,3,55.61,4
63.3,56.24,6.94,40582,41,47,10,10,2.61,2.34,1.07,44.22,342.98,134.5,78.93,6.53,73.32,67.66,6,57.62,3
59.2,53.65,6.15,32630,33,32,13,14,1.99,2.0,1.33,53.53,247.12,123.02,93.97,5.44,67.46,46.17,5,44.97,2
60.06,49.39,5.28,30660,31,39,10,12,2.59,0.89,0.71,66.85,241.27,179.35,77.95,8.69,58.23,69.27,5,51.04,7
64.02,74.15,5.06,18826,19,52,12,19,1.41,0.96,0.72,78.69,211.89,81.7,71.46,5.27,29.68,56.12,4,53.49,0
44.69,38.0,3.02,14657,15,18,6,25,0.03,0.96,0.85,33.72,121.66,122.49,132.89,7.97,35.19,52.72,3,53.29,6
51.46,51.97,5.19,18201,19,39,10,13,2.72,1.6,0.48,69.55,245.14,128.43,124.54,7.35,31.72,64.45,3,91.12,3
73.79,57.11,7.33,19129,20,48,14,9,1.68,2.22,0.75,64.06,292.58,116.0,45.11,8.28,44.06,82.54,7,39.03,0
60.32,45.93,6.64,27381,28,39,11,17,1.15,0.65,1.36,55.08,304.88,143.29,76.58,7.87,54.48,55.08,5,63.38,1
34.11,42.12,4.01,19299,20,19,5,24,1.83,0.42,1.13,34.07,157.9,128.0,150.59,6.13,62.36,37.59,3,60.33,2
69.04,59.92,5.04,23632,24,37,13,10,1.97,2.07,0.33,45.84,208.91,129.09,64.64,8.44,54.79,66.87,6,23.07,0
62.52,43.46,4.66,24688,25,36,11,14,1.48,1.61,0.59,38.63,198.85,150.07,108.19,6.76,58.29,71.98,4,47.73,1
72.6,64.82,8.43,36684,37,53,22,10,3.93,2.41,1.88,67.18,411.19,113.25,77.23,5.68,66.37,77.3,7,62.54,2
94.57,87.41,9.73,22935,23,59,22,7,2.01,3.09,2.05,74.2,410.74,63.58,48.55,8.64,46.5,92.19,7,63.82,0
62.84,49.57,5.29,21929,22,39,16,15,0.9,1.17,0.49,54.26,239.26,158.49,93.51,6.94,48.33,72.76,4,54.44,1
55.72,56.11,5.61,28474,29,34,9,23,1.06,0.21,0.83,55.27,256.34,150.03,114.98,8.9,58.99,65.58,5,52.52,7
62.86,53.73,5.13,30380,31,40,13,15,2.68,0.92,1.11,61.72,220.17,153.28,81.84,6.76,70.13,60.85,5,43.83,0
47.39,30.6,4.93,10258,11,29,5,16,2.13,2.06,0.95,50.0,211.43,234.95,102.56,7.37,23.48,59.0,4,50.18,1
80.9,61.38,5.85,31440,32,47,18,11,2.74,2.24,1.27,69.82,286.08,145.45,84.95,6.27,74.6,77.17,5,52.87,0
55.39,56.89,4.79,13121,14,31,7,15,0.68,1.3,1.19,53.02,209.55,156.11,106.22,6.68,31.21,61.37,5,42.27,5
70.84,59.15,6.96,30703,31,47,14,17,2.82,1.61,2.03,54.69,298.04,139.53,119.32,6.53,63.43,59.57,4,76.54,2
58.02,54.21,5.37,23072,24,38,11,9,1.23,2.35,1.17,52.49,269.26,122.86,81.35,7.65,48.68,53.74,4,64.73,5
69.51,63.29,7.36,31113,32,53,13,11,0.83,1.05,1.69,61.63,345.61,77.74,71.12,8.01,61.7,81.81,6,54.52,7
62.02,56.66,5.65,30517,31,42,12,16,0.9,1.49,1.2,59.79,276.45,168.23,110.87,5.05,82.02,78.47,5,59.94,7
63.59,58.8,5.78,18845,19,50,13,15,2.08,2.12,1.6,63.52,234.16,78.49,100.03,8.05,49.05,65.03,5,41.19,0
43.89,47.14,2.77,7414,8,31,9,21,0.97,0.39,0.81,48.76,141.97,137.83,114.11,5.23,13.43,61.39,3,52.47,4
63.99,58.44,6.38,20679,21,42,14,17,1.85,1.11,0.75,48.81,297.8,151.96,60.07,7.46,51.65,70.11,6,58.04,2
63.28,44.51,6.96,12564,13,45,13,8,3.09,1.75,1.63,56.38,303.27,171.31,87.06,7.42,26.6,67.59,6,45.0,3
58.45,55.4,5.81,23094,24,45,18,14,0.58,2.44,1.25,57.45,228.55,146.87,93.75,7.04,54.08,70.53,3,82.54,7
91.12,71.71,9.8,27647,28,59,20,6,4.21,1.6,1.05,78.53,438.4,135.4,75.44,8.38,57.59,82.88,8,49.34,0
78.26,78.68,7.56,16731,17,56,16,14,1.15,2.17,0.77,69.41,326.28,78.95,52.83,7.76,18.46,80.03,6,46.19,5
64.36,66.01,6.62,22975,23,34,15,16,1.12,0.66,1.94,55.73,307.58,95.55,105.15,7.67,46.96,77.66,6,56.93,7
44.59,41.5,5.64,25304,26,30,12,18,2.95,1.22,1.73,37.68,235.73,188.22,89.41,6.75,59.86,56.49,6,31.12,3
52.66,62.53,5.02,14438,15,28,9,19,1.85,0.54,0.69,52.96,249.58,113.36,95.78,7.08,35.55,54.52,3,88.49,2
69.89,73.46,6.6,7907,8,63,18,10,2.54,1.46,2.7,73.96,291.59,125.16,83.32,5.91,10.05,86.92,6,39.81,4
53.68,59.04,5.63,20024,21,39,9,14,2.49,0.82,1.47,53.96,252.43,174.98,109.57,8.46,34.9,63.89,4,67.61,3
65.02,55.39,6.71,19332,20,47,16,13,1.62,1.68,0.79,62.03,326.57,146.45,95.44,8.14,32.06,61.85,4,83.76,5
45.84,58.21,4.6,27840,28,25,9,17,1.13,0.78,0.62,47.59,185.15,147.28,105.35,7.67,72.88,59.49,3,54.54,7
42.28,43.54,2.3,12775,13,16,4,20,0.77,0.44,0.5,39.03,88.81,111.18,118.02,7.21,32.84,43.95,2,43.15,5
46.8,59.92,6.09,15311,16,44,9,18,1.34,1.32,0.69,52.02,306.14,96.04,95.22,4.83,23.94,52.11,3,99.83,2
60.86,53.73,5.05,24960,25,40,14,14,2.41,0.52,1.12,47.66,221.35,175.48,121.95,5.4,58.31,57.83,3,69.28,2
31.57,43.13,2.47,16668,17,26,1,22,0.0,0.88,0.5,50.57,109.79,151.6,141.78,6.54,44.95,42.44,2,54.06,5
23.72,26.81,2.69,22186,23,14,2,24,1.11,0.89,0.47,31.02,135.64,224.58,147.6,5.25,59.12,54.83,2,69.97,6
71.54,76.46,6.62,19587,20,48,14,8,0.59,2.16,0.89,77.16,268.39,135.64,56.05,7.44,35.52,81.37,6,49.98,2
28.01,46.0,1.62,15085,16,24,3,26,0.33,0.03,0.63,26.29,57.4,182.05,132.43,8.31,32.42,32.11,1,62.64,6
37.96,47.79,3.7,13529,14,29,10,15,1.66,1.19,0.85,41.04,136.38,212.0,132.31,6.34,40.34,59.31,3,44.99,5
58.63,56.27,5.09,24301,25,39,15,12,1.38,1.5,0.41,60.29,223.37,124.03,45.61,7.05,56.48,63.93,4,56.56,0
60.23,53.6,5.51,13689,14,31,12,19,1.22,1.62,1.63,53.26,262.22,87.34,106.69,6.23,31.67,52.15,3,95.41,4
30.29,40.79,3.79,17859,18,23,5,22,1.85,1.33,0.73,21.58,167.31,141.93,129.48,6.85,46.5,35.41,1,120.0,6
34.2,46.15,4.49,33451,34,27,7,19,1.6,1.46,0.19,38.1,170.68,167.69,105.25,7.13,65.95,54.77,3,52.64,6
42.65,49.89,3.19,25208,26,26,7,15,1.28,0.78,0.8,36.33,138.07,152.64,139.87,7.14,52.78,46.21,4,37.34,6
54.33,55.02,4.05,25229,26,46,10,21,1.92,0.87,1.22,57.55,189.18,86.91,107.51,6.16,63.7,62.38,5,42.08,7
31.05,30.73,3.45,8585,9,17,5,20,1.93,0.42,0.08,31.37,181.21,162.58,163.09,7.08,23.56,36.74,2,97.86,1
78.87,66.42,9.29,35523,36,51,16,17,0.87,1.86,1.68,76.85,397.65,123.65,49.78,8.72,74.27,79.4,9,49.52,7
31.93,34.6,2.08,9571,10,9,3,22,0.18,1.08,0.62,27.95,116.02,165.55,167.41,8.07,25.96,50.68,1,110.52,5
84.84,52.35,8.14,21545,22,51,14,10,1.8,2.52,1.63,68.64,362.27,115.37,92.8,7.86,39.51,70.77,5,62.84,0
42.82,29.27,4.71,29539,30,48,6,20,0.46,1.58,0.79,49.76,203.0,228.95,98.35,7.77,75.94,60.93,4,52.66,7
42.12,39.14,3.86,20373,21,29,8,19,0.42,1.73,0.48,47.11,154.36,187.64,113.31,8.35,53.38,54.9,4,35.88,1
47.59,56.51,4.18,37256,38,32,12,12,0.93,0.87,0.67,43.42,163.01,164.77,56.95,8.1,79.63,53.59,2,83.02,7
66.66,62.84,7.5,12040,13,43,13,14,0.68,2.88,1.49,58.82,369.7,127.41,83.24,6.99,27.52,57.61,6,56.75,4
43.15,47.3,4.08,18889,19,22,6,20,0.71,1.05,0.08,34.07,164.79,186.86,117.96,6.39,47.24,36.0,3,52.47,1
65.52,68.88,6.19,19355,20,47,17,13,1.94,2.44,1.23,57.12,274.27,101.35,58.83,8.81,37.66,72.73,6,45.63,3
44.44,52.15,3.83,23796,24,23,8,17,1.05,0.38,0.97,34.42,126.05,140.62,110.16,5.28,40.69,57.53,3,39.62,4
49.88,50.88,5.63,27460,28,50,10,15,2.35,0.71,1.99,44.13,264.45,103.53,86.43,7.88,54.5,77.45,6,46.8,3
37.47,41.62,2.96,19743,20,23,7,17,0.31,0.3,0.74,37.95,144.94,120.74,141.83,5.39,46.91,58.76,3,52.86,5
45.79,43.82,5.0,34854,35,26,6,11,0.98,1.84,0.6,43.93,243.95,177.35,92.64,8.5,76.62,61.46,5,50.46,0
60.24,52.86,5.61,19063,20,43,12,10,2.98,1.83,0.2,59.05,280.47,126.68,85.49,5.5,34.98,64.72,4,57.8,3
71.28,61.4,6.03,31935,32,44,15,13,2.2,1.18,0.71,72.68,301.81,132.04,38.66,3.76,59.31,72.43,5,57.39,2
